Using GPU available:  NVIDIA GeForce RTX 3090
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-uncased and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
############################ bert-base-uncased text results ##################################
Epoch 1/3
Train Batch 1199/1881
Train Batch 1200/1881
Train Batch 1201/1881
Train Batch 1202/1881
Train Batch 1203/1881
Train Batch 1204/1881
Train Batch 1205/1881
Train Batch 1206/1881
Train Batch 1207/1881
Train Batch 1208/1881
Train Batch 1209/1881
Train Batch 1210/1881
Train Batch 1211/1881
Train Batch 1212/1881
Train Batch 1213/1881
Train Batch 1214/1881
Train Batch 1215/1881
Train Batch 1216/1881
Train Batch 1217/1881
Train Batch 1218/1881
Train Batch 1219/1881
Train Batch 1220/1881
Train Batch 1221/1881
Train Batch 1222/1881
Train Batch 1223/1881
Train Batch 1224/1881
Train Batch 1225/1881
Train Batch 1226/1881
Train Batch 1227/1881
Train Batch 1228/1881
Train Batch 1229/1881
Train Batch 1230/1881
Train Batch 1231/1881
Train Batch 1232/1881
Train Batch 1233/1881
Train Batch 1234/1881
Train Batch 1235/1881
Train Batch 1236/1881
Train Batch 1237/1881
Train Batch 1238/1881
Train Batch 1239/1881
Train Batch 1240/1881
Train Batch 1241/1881
Train Batch 1242/1881
Train Batch 1243/1881
Train Batch 1244/1881
Train Batch 1245/1881
Train Batch 1246/1881
Train Batch 1247/1881
Train Batch 1248/1881
Train Batch 1249/1881
Train Batch 1250/1881
Train Batch 1251/1881
Train Batch 1252/1881
Train Batch 1253/1881
Train Batch 1254/1881
Train Batch 1255/1881
Train Batch 1256/1881
Train Batch 1257/1881
Train Batch 1258/1881
Train Batch 1259/1881
Train Batch 1260/1881
Train Batch 1261/1881
Train Batch 1262/1881
Train Batch 1263/1881
Train Batch 1264/1881
Train Batch 1265/1881
Train Batch 1266/1881
Train Batch 1267/1881
Train Batch 1268/1881
Train Batch 1269/1881
Train Batch 1270/1881
Train Batch 1271/1881
Train Batch 1272/1881
Train Batch 1273/1881
Train Batch 1274/1881
Train Batch 1275/1881
Train Batch 1276/1881
Train Batch 1277/1881
Train Batch 1278/1881
Train Batch 1279/1881
Train Batch 1280/1881
Train Batch 1281/1881
Train Batch 1282/1881
Train Batch 1283/1881
Train Batch 1284/1881
Train Batch 1285/1881
Train Batch 1286/1881
Train Batch 1287/1881
Train Batch 1288/1881
Train Batch 1289/1881
Train Batch 1290/1881
Train Batch 1291/1881
Train Batch 1292/1881
Train Batch 1293/1881
Train Batch 1294/1881
Train Batch 1295/1881
Train Batch 1296/1881
Train Batch 1297/1881
Train Batch 1298/1881
Train Batch 1299/1881
Train Batch 1300/1881
Train Batch 1301/1881
Train Batch 1302/1881
Train Batch 1303/1881
Train Batch 1304/1881
Train Batch 1305/1881
Train Batch 1306/1881
Train Batch 1307/1881
Train Batch 1308/1881
Train Batch 1309/1881
Train Batch 1310/1881
Train Batch 1311/1881
Train Batch 1312/1881
Train Batch 1313/1881
Train Batch 1314/1881
Train Batch 1315/1881
Train Batch 1316/1881
Train Batch 1317/1881
Train Batch 1318/1881
Train Batch 1319/1881
Train Batch 1320/1881
Train Batch 1321/1881
Train Batch 1322/1881
Train Batch 1323/1881
Train Batch 1324/1881
Train Batch 1325/1881
Train Batch 1326/1881
Train Batch 1327/1881
Train Batch 1328/1881
Train Batch 1329/1881
Train Batch 1330/1881
Train Batch 1331/1881
Train Batch 1332/1881
Train Batch 1333/1881
Train Batch 1334/1881
Train Batch 1335/1881
Train Batch 1336/1881
Train Batch 1337/1881
Train Batch 1338/1881
Train Batch 1339/1881
Train Batch 1340/1881
Train Batch 1341/1881
Train Batch 1342/1881
Train Batch 1343/1881
Train Batch 1344/1881
Train Batch 1345/1881
Train Batch 1346/1881
Train Batch 1347/1881
Train Batch 1348/1881
Train Batch 1349/1881
Train Batch 1350/1881
Train Batch 1351/1881
Train Batch 1352/1881
Train Batch 1353/1881
Train Batch 1354/1881
Train Batch 1355/1881
Train Batch 1356/1881
Train Batch 1357/1881
Train Batch 1358/1881
Train Batch 1359/1881
Train Batch 1360/1881
Train Batch 1361/1881
Train Batch 1362/1881
Train Batch 1363/1881
Train Batch 1364/1881
Train Batch 1365/1881
Train Batch 1366/1881
Train Batch 1367/1881
Train Batch 1368/1881
Train Batch 1369/1881
Train Batch 1370/1881
Train Batch 1371/1881
Train Batch 1372/1881
Train Batch 1373/1881
Train Batch 1374/1881
Train Batch 1375/1881
Train Batch 1376/1881
Train Batch 1377/1881
Train Batch 1378/1881
Train Batch 1379/1881
Train Batch 1380/1881
Train Batch 1381/1881
Train Batch 1382/1881
Train Batch 1383/1881
Train Batch 1384/1881
Train Batch 1385/1881
Train Batch 1386/1881
Train Batch 1387/1881
Train Batch 1388/1881
Train Batch 1389/1881
Train Batch 1390/1881
Train Batch 1391/1881
Train Batch 1392/1881
Train Batch 1393/1881
Train Batch 1394/1881
Train Batch 1395/1881
Train Batch 1396/1881
Train Batch 1397/1881
Train Batch 1398/1881
Train Batch 1399/1881
Train Batch 1400/1881
Train Batch 1401/1881
Train Batch 1402/1881
Train Batch 1403/1881
Train Batch 1404/1881
Train Batch 1405/1881
Train Batch 1406/1881
Train Batch 1407/1881
Train Batch 1408/1881
Train Batch 1409/1881
Train Batch 1410/1881
Train Batch 1411/1881
Train Batch 1412/1881
Train Batch 1413/1881
Train Batch 1414/1881
Train Batch 1415/1881
Train Batch 1416/1881
Train Batch 1417/1881
Train Batch 1418/1881
Train Batch 1419/1881
Train Batch 1420/1881
Train Batch 1421/1881
Train Batch 1422/1881
Train Batch 1423/1881
Train Batch 1424/1881
Train Batch 1425/1881
Train Batch 1426/1881
Train Batch 1427/1881
Train Batch 1428/1881
Train Batch 1429/1881
Train Batch 1430/1881
Train Batch 1431/1881
Train Batch 1432/1881
Train Batch 1433/1881
Train Batch 1434/1881
Train Batch 1435/1881
Train Batch 1436/1881
Train Batch 1437/1881
Train Batch 1438/1881
Train Batch 1439/1881
Train Batch 1440/1881
Train Batch 1441/1881
Train Batch 1442/1881
Train Batch 1443/1881
Train Batch 1444/1881
Train Batch 1445/1881
Train Batch 1446/1881
Train Batch 1447/1881
Train Batch 1448/1881
Train Batch 1449/1881
Train Batch 1450/1881
Train Batch 1451/1881
Train Batch 1452/1881
Train Batch 1453/1881
Train Batch 1454/1881
Train Batch 1455/1881
Train Batch 1456/1881
Train Batch 1457/1881
Train Batch 1458/1881
Train Batch 1459/1881
Train Batch 1460/1881
Train Batch 1461/1881
Train Batch 1462/1881
Train Batch 1463/1881
Train Batch 1464/1881
Train Batch 1465/1881
Train Batch 1466/1881
Train Batch 1467/1881
Train Batch 1468/1881
Train Batch 1469/1881
Train Batch 1470/1881
Train Batch 1471/1881
Train Batch 1472/1881
Train Batch 1473/1881
Train Batch 1474/1881
Train Batch 1475/1881
Train Batch 1476/1881
Train Batch 1477/1881
Train Batch 1478/1881
Train Batch 1479/1881
Train Batch 1480/1881
Train Batch 1481/1881
Train Batch 1482/1881
Train Batch 1483/1881
Train Batch 1484/1881
Train Batch 1485/1881
Train Batch 1486/1881
Train Batch 1487/1881
Train Batch 1488/1881
Train Batch 1489/1881
Train Batch 1490/1881
Train Batch 1491/1881
Train Batch 1492/1881
Train Batch 1493/1881
Train Batch 1494/1881
Train Batch 1495/1881
Train Batch 1496/1881
Train Batch 1497/1881
Train Batch 1498/1881
Train Batch 1499/1881
Train Batch 1500/1881
Train Batch 1501/1881
Train Batch 1502/1881
Train Batch 1503/1881
Train Batch 1504/1881
Train Batch 1505/1881
Train Batch 1506/1881
Train Batch 1507/1881
Train Batch 1508/1881
Train Batch 1509/1881
Train Batch 1510/1881
Train Batch 1511/1881
Train Batch 1512/1881
Train Batch 1513/1881
Train Batch 1514/1881
Train Batch 1515/1881
Train Batch 1516/1881
Train Batch 1517/1881
Train Batch 1518/1881
Train Batch 1519/1881
Train Batch 1520/1881
Train Batch 1521/1881
Train Batch 1522/1881
Train Batch 1523/1881
Train Batch 1524/1881
Train Batch 1525/1881
Train Batch 1526/1881
Train Batch 1527/1881
Train Batch 1528/1881
Train Batch 1529/1881
Train Batch 1530/1881
Train Batch 1531/1881
Train Batch 1532/1881
Train Batch 1533/1881
Train Batch 1534/1881
Train Batch 1535/1881
Train Batch 1536/1881
Train Batch 1537/1881
Train Batch 1538/1881
Train Batch 1539/1881
Train Batch 1540/1881
Train Batch 1541/1881
Train Batch 1542/1881
Train Batch 1543/1881
Train Batch 1544/1881
Train Batch 1545/1881
Train Batch 1546/1881
Train Batch 1547/1881
Train Batch 1548/1881
Train Batch 1549/1881
Train Batch 1550/1881
Train Batch 1551/1881
Train Batch 1552/1881
Train Batch 1553/1881
Train Batch 1554/1881
Train Batch 1555/1881
Train Batch 1556/1881
Train Batch 1557/1881
Train Batch 1558/1881
Train Batch 1559/1881
Train Batch 1560/1881
Train Batch 1561/1881
Train Batch 1562/1881
Train Batch 1563/1881
Train Batch 1564/1881
Train Batch 1565/1881
Train Batch 1566/1881
Train Batch 1567/1881
Train Batch 1568/1881
Train Batch 1569/1881
Train Batch 1570/1881
Train Batch 1571/1881
Train Batch 1572/1881
Train Batch 1573/1881
Train Batch 1574/1881
Train Batch 1575/1881
Train Batch 1576/1881
Train Batch 1577/1881
Train Batch 1578/1881
Train Batch 1579/1881
Train Batch 1580/1881
Train Batch 1581/1881
Train Batch 1582/1881
Train Batch 1583/1881
Train Batch 1584/1881
Train Batch 1585/1881
Train Batch 1586/1881
Train Batch 1587/1881
Train Batch 1588/1881
Train Batch 1589/1881
Train Batch 1590/1881
Train Batch 1591/1881
Train Batch 1592/1881
Train Batch 1593/1881
Train Batch 1594/1881
Train Batch 1595/1881
Train Batch 1596/1881
Train Batch 1597/1881
Train Batch 1598/1881
Train Batch 1599/1881
Train Batch 1600/1881
Train Batch 1601/1881
Train Batch 1602/1881
Train Batch 1603/1881
Train Batch 1604/1881
Train Batch 1605/1881
Train Batch 1606/1881
Train Batch 1607/1881
Train Batch 1608/1881
Train Batch 1609/1881
Train Batch 1610/1881
Train Batch 1611/1881
Train Batch 1612/1881
Train Batch 1613/1881
Train Batch 1614/1881
Train Batch 1615/1881
Train Batch 1616/1881
Train Batch 1617/1881
Train Batch 1618/1881
Train Batch 1619/1881
Train Batch 1620/1881
Train Batch 1621/1881
Train Batch 1622/1881
Train Batch 1623/1881
Train Batch 1624/1881
Train Batch 1625/1881
Train Batch 1626/1881
Train Batch 1627/1881
Train Batch 1628/1881
Train Batch 1629/1881
Train Batch 1630/1881
Train Batch 1631/1881
Train Batch 1632/1881
Train Batch 1633/1881
Train Batch 1634/1881
Train Batch 1635/1881
Train Batch 1636/1881
Train Batch 1637/1881
Train Batch 1638/1881
Train Batch 1639/1881
Train Batch 1640/1881
Train Batch 1641/1881
Train Batch 1642/1881
Train Batch 1643/1881
Train Batch 1644/1881
Train Batch 1645/1881
Train Batch 1646/1881
Train Batch 1647/1881
Train Batch 1648/1881
Train Batch 1649/1881
Train Batch 1650/1881
Train Batch 1651/1881
Train Batch 1652/1881
Train Batch 1653/1881
Train Batch 1654/1881
Train Batch 1655/1881
Train Batch 1656/1881
Train Batch 1657/1881
Train Batch 1658/1881
Train Batch 1659/1881
Train Batch 1660/1881
Train Batch 1661/1881
Train Batch 1662/1881
Train Batch 1663/1881
Train Batch 1664/1881
Train Batch 1665/1881
Train Batch 1666/1881
Train Batch 1667/1881
Train Batch 1668/1881
Train Batch 1669/1881
Train Batch 1670/1881
Train Batch 1671/1881
Train Batch 1672/1881
Train Batch 1673/1881
Train Batch 1674/1881
Train Batch 1675/1881
Train Batch 1676/1881
Train Batch 1677/1881
Train Batch 1678/1881
Train Batch 1679/1881
Train Batch 1680/1881
Train Batch 1681/1881
Train Batch 1682/1881
Train Batch 1683/1881
Train Batch 1684/1881
Train Batch 1685/1881
Train Batch 1686/1881
Train Batch 1687/1881
Train Batch 1688/1881
Train Batch 1689/1881
Train Batch 1690/1881
Train Batch 1691/1881
Train Batch 1692/1881
Train Batch 1693/1881
Train Batch 1694/1881
Train Batch 1695/1881
Train Batch 1696/1881
Train Batch 1697/1881
Train Batch 1698/1881
Train Batch 1699/1881
Train Batch 1700/1881
Train Batch 1701/1881
Train Batch 1702/1881
Train Batch 1703/1881
Train Batch 1704/1881
Train Batch 1705/1881
Train Batch 1706/1881
Train Batch 1707/1881
Train Batch 1708/1881
Train Batch 1709/1881
Train Batch 1710/1881
Train Batch 1711/1881
Train Batch 1712/1881
Train Batch 1713/1881
Train Batch 1714/1881
Train Batch 1715/1881
Train Batch 1716/1881
Train Batch 1717/1881
Train Batch 1718/1881
Train Batch 1719/1881
Train Batch 1720/1881
Train Batch 1721/1881
Train Batch 1722/1881
Train Batch 1723/1881
Train Batch 1724/1881
Train Batch 1725/1881
Train Batch 1726/1881
Train Batch 1727/1881
Train Batch 1728/1881
Train Batch 1729/1881
Train Batch 1730/1881
Train Batch 1731/1881
Train Batch 1732/1881
Train Batch 1733/1881
Train Batch 1734/1881
Train Batch 1735/1881
Train Batch 1736/1881
Train Batch 1737/1881
Train Batch 1738/1881
Train Batch 1739/1881
Train Batch 1740/1881
Train Batch 1741/1881
Train Batch 1742/1881
Train Batch 1743/1881
Train Batch 1744/1881
Train Batch 1745/1881
Train Batch 1746/1881
Train Batch 1747/1881
Train Batch 1748/1881
Train Batch 1749/1881
Train Batch 1750/1881
Train Batch 1751/1881
Train Batch 1752/1881
Train Batch 1753/1881
Train Batch 1754/1881
Train Batch 1755/1881
Train Batch 1756/1881
Train Batch 1757/1881
Train Batch 1758/1881
Train Batch 1759/1881
Train Batch 1760/1881
Train Batch 1761/1881
Train Batch 1762/1881
Train Batch 1763/1881
Train Batch 1764/1881
Train Batch 1765/1881
Train Batch 1766/1881
Train Batch 1767/1881
Train Batch 1768/1881
Train Batch 1769/1881
Train Batch 1770/1881
Train Batch 1771/1881
Train Batch 1772/1881
Train Batch 1773/1881
Train Batch 1774/1881
Train Batch 1775/1881
Train Batch 1776/1881
Train Batch 1777/1881
Train Batch 1778/1881
Train Batch 1779/1881
Train Batch 1780/1881
Train Batch 1781/1881
Train Batch 1782/1881
Train Batch 1783/1881
Train Batch 1784/1881
Train Batch 1785/1881
Train Batch 1786/1881
Train Batch 1787/1881
Train Batch 1788/1881
Train Batch 1789/1881
Train Batch 1790/1881
Train Batch 1791/1881
Train Batch 1792/1881
Train Batch 1793/1881
Train Batch 1794/1881
Train Batch 1795/1881
Train Batch 1796/1881
Train Batch 1797/1881
Train Batch 1798/1881
Train Batch 1799/1881
Train Batch 1800/1881
Train Batch 1801/1881
Train Batch 1802/1881
Train Batch 1803/1881
Train Batch 1804/1881
Train Batch 1805/1881
Train Batch 1806/1881
Train Batch 1807/1881
Train Batch 1808/1881
Train Batch 1809/1881
Train Batch 1810/1881
Train Batch 1811/1881
Train Batch 1812/1881
Train Batch 1813/1881
Train Batch 1814/1881
Train Batch 1815/1881
Train Batch 1816/1881
Train Batch 1817/1881
Train Batch 1818/1881
Train Batch 1819/1881
Train Batch 1820/1881
Train Batch 1821/1881
Train Batch 1822/1881
Train Batch 1823/1881
Train Batch 1824/1881
Train Batch 1825/1881
Train Batch 1826/1881
Train Batch 1827/1881
Train Batch 1828/1881
Train Batch 1829/1881
Train Batch 1830/1881
Train Batch 1831/1881
Train Batch 1832/1881
Train Batch 1833/1881
Train Batch 1834/1881
Train Batch 1835/1881
Train Batch 1836/1881
Train Batch 1837/1881
Train Batch 1838/1881
Train Batch 1839/1881
Train Batch 1840/1881
Train Batch 1841/1881
Train Batch 1842/1881
Train Batch 1843/1881
Train Batch 1844/1881
Train Batch 1845/1881
Train Batch 1846/1881
Train Batch 1847/1881
Train Batch 1848/1881
Train Batch 1849/1881
Train Batch 1850/1881
Train Batch 1851/1881
Train Batch 1852/1881
Train Batch 1853/1881
Train Batch 1854/1881
Train Batch 1855/1881
Train Batch 1856/1881
Train Batch 1857/1881
Train Batch 1858/1881
Train Batch 1859/1881
Train Batch 1860/1881
Train Batch 1861/1881
Train Batch 1862/1881
Train Batch 1863/1881
Train Batch 1864/1881
Train Batch 1865/1881
Train Batch 1866/1881
Train Batch 1867/1881
Train Batch 1868/1881
Train Batch 1869/1881
Train Batch 1870/1881
Train Batch 1871/1881
Train Batch 1872/1881
Train Batch 1873/1881
Train Batch 1874/1881
Train Batch 1875/1881
Train Batch 1876/1881
Train Batch 1877/1881
Train Batch 1878/1881
Train Batch 1879/1881
Train Batch 1880/1881
Train Batch 1881/1881
Validation Batch 1/30
Validation Batch 2/30
Validation Batch 3/30
Validation Batch 4/30
Validation Batch 5/30
Validation Batch 6/30
Validation Batch 7/30
Validation Batch 8/30
Validation Batch 9/30
Validation Batch 10/30
Validation Batch 11/30
Validation Batch 12/30
Validation Batch 13/30
Validation Batch 14/30
Validation Batch 15/30
Validation Batch 16/30
Validation Batch 17/30
Validation Batch 18/30
Validation Batch 19/30
Validation Batch 20/30
Validation Batch 21/30
Validation Batch 22/30
Validation Batch 23/30
Validation Batch 24/30
Validation Batch 25/30
Validation Batch 26/30
Validation Batch 27/30
Validation Batch 28/30
Validation Batch 29/30
Validation Batch 30/30
Epoch [2/2] - Training Loss: 5964.95703 - Average Training Loss: 0.31713 - Validation Loss: 94.61111 - Average Validation Loss: 0.02011718414723873
Test Batch 1/37
Test Batch 2/37
Test Batch 3/37
Test Batch 4/37
Test Batch 5/37
Test Batch 6/37
Test Batch 7/37
Test Batch 8/37
Test Batch 9/37
Test Batch 10/37
Test Batch 11/37
Test Batch 12/37
Test Batch 13/37
Test Batch 14/37
Test Batch 15/37
Test Batch 16/37
Test Batch 17/37
Test Batch 18/37
Test Batch 19/37
Test Batch 20/37
Test Batch 21/37
Test Batch 22/37
Test Batch 23/37
Test Batch 24/37
Test Batch 25/37
Test Batch 26/37
Test Batch 27/37
Test Batch 28/37
Test Batch 29/37
Test Batch 30/37
Test Batch 31/37
Test Batch 32/37
Test Batch 33/37
Test Batch 34/37
Test Batch 35/37
Test Batch 36/37
Test Batch 37/37
Total time for fitting: 3239.0297 seconds
Macro F1 Score dense layer: 0.005949924151867794
/home/apapadoi/anaconda3/envs/nlp-sequence-classification/lib/python3.9/site-packages/sklearn/metrics/_classification.py:1471: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
/home/apapadoi/anaconda3/envs/nlp-sequence-classification/lib/python3.9/site-packages/sklearn/metrics/_classification.py:1471: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
              precision    recall  f1-score   support

      ALEALB       0.00      0.00      0.00       214
      ANTGIO       0.00      0.00      0.00        48
      CARSAI       0.00      0.00      0.00       396
      CHALEC       0.00      0.00      0.00       352
      DANKVY       0.00      0.00      0.00        69
      DANRIC       0.00      0.00      0.00       318
      ESTOCO       0.00      0.00      0.00       251
      FERALO       0.00      0.00      0.00       165
      GEORUS       0.00      0.00      0.00       268
      GUAZHO       0.00      0.00      0.00        95
      KEVMAG       0.00      0.00      0.00       152
      KIMRAI       0.00      0.00      0.00       117
      LANNOR       0.00      0.00      0.00       353
      LANSTR       0.00      0.00      0.00       235
      LEWHAM       0.00      0.00      0.00       466
      LOGSAR       0.00      0.00      0.00        52
      MAXVER       0.09      1.00      0.17       555
      MICSCH       0.00      0.00      0.00        88
      NICHUL       0.00      0.00      0.00       144
      NICLAF       0.00      0.00      0.00       102
      NIKMAZ       0.00      0.00      0.00        46
      NYCDEV       0.00      0.00      0.00        24
      OSCPIA       0.00      0.00      0.00        53
      PIEGAS       0.00      0.00      0.00       322
      ROMGRO       0.00      0.00      0.00        82
      SEBVET       0.00      0.00      0.00       239
      SERPER       0.00      0.00      0.00       277
      VALBOT       0.00      0.00      0.00       250
      YUKTSU       0.00      0.00      0.00       145

    accuracy                           0.09      5878
   macro avg       0.00      0.03      0.01      5878
weighted avg       0.01      0.09      0.02      5878

/home/apapadoi/anaconda3/envs/nlp-sequence-classification/lib/python3.9/site-packages/sklearn/metrics/_classification.py:1471: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
Dense layer AUC-ROC: 0.5517861183633014
